# x, y, z, vx, vy, vz, species
10.1145 9.23452 11.1649 9.99519e-05 0.0001858 6.69424e-05 1
1.89061 13.4302 3.99014 0.0392404 -0.0137585 0.00771067 0
3.3801 13.8133 6.41907 0.000225792 -0.000112931 -0.000179753 1
4.22211 0.329714 9.34715 -0.00118008 -0.00720528 0.00980867 0
12.1528 3.00809 11.5164 -7.75186e-05 0.000268477 -2.48255e-05 1
13.4897 8.81302 10.4207 0.0444515 -0.0394654 0.0439271 0
4.6378 9.01366 1.91982 -0.000165333 0.000111257 5.92854e-05 1
6.32893 2.45753 13.9033 -0.0194051 -0.00707654 -0.0073692 0
1.64243 3.02843 12.5299 -0.000150744 0.000399803 0.000174803 1
14.35 9.32845 7.47092 0.000202278 -0.0127548 -0.00320483 0
9.03943 13.8621 9.14457 -3.97006e-05 -0.000272186 -0.000443747 1
15.0003 10.8423 1.90765 0.0168881 0.00893348 0.00379457 0
4.06576 14.0073 2.92341 -0.00019098 -8.86718e-05 -0.000139704 1
10.8578 15.1317 4.35448 0.00716126 0.0065838 0.00422892 0
13.8474 7.61686 1.77852 -0.00057499 0.000119007 0.000282709 1
0.383549 13.5646 3.48051 0.0769528 -0.0422084 0.124121 0
13.9142 11.6897 10.3649 -0.000203296 0.00017483 0.000147955 1
0.806408 6.2333 14.9858 0.0632439 -0.0322041 -0.010063 0
9.266 1.36666 0.690434 -7.83866e-05 0.000121955 0.000236752 1
12.4121 8.48869 1.61139 -0.025642 -0.039692 0.00765824 0
0.502972 11.78 5.28313 1.12553e-05 6.71705e-05 -7.84137e-05 1
11.5016 14.2957 0.575036 0.0407958 0.0824355 0.017249 0
3.51279 2.1044 13.7121 -0.000437974 -2.41919e-05 -0.000227131 1
6.01661 5.64906 2.72411 -0.00649587 -0.041003 -0.0398196 0
3.57513 10.2716 9.1348 0.000279532 0.00019518 0.000446879 1
8.8137 14.1842 10.8868 0.00673154 0.0166364 0.00416058 0
3.30986 2.43759 14.392 -0.000370851 2.95874e-05 6.08221e-05 1
9.89265 7.66083 0.946258 -0.00960293 -0.00166427 -0.0175816 0
10.3184 8.97868 12.4323 0.000493288 -0.00020465 0.000149235 1
9.88565 14.3311 13.5408 0.0022926 0.0210168 -0.00500201 0
14.5028 2.61995 10.2881 -2.65722e-05 -0.000234227 0.000267374 1
8.61626 0.951844 11.0122 -0.0169734 -0.00914897 -0.0255399 0
0.709378 6.65322 4.82909 -0.000358747 0.000296563 -0.00015444 1
15.1865 15.3365 9.92723 -0.0222743 0.00462695 0.0126513 0
13.8288 7.70221 14.3608 0.00054004 7.87578e-05 -0.000201822 1
0.0042902 8.4663 6.56612 0.0167208 0.0147965 0.0263401 0
6.50676 15.2449 8.36009 3.9825e-06 -0.000353975 -6.03631e-05 1
14.7154 2.81359 3.39093 -0.0195403 0.0151634 -0.0011881 0
6.32644 15.2456 15.4752 0.000310736 -7.31333e-05 0.000235409 1
12.3495 5.0803 3.66766 0.00948653 0.0268894 -0.0270779 0
13.367 12.5512 6.03503 2.72903e-05 4.02865e-05 0.000350973 1
0.259687 13.1709 2.26563 -0.0912817 0.00750896 -0.0794624 0
6.44231 14.3107 0.0151656 -0.000131581 -0.000345512 0.000813932 1
7.7385 9.9655 1.21654 -0.0094185 -0.0582672 -0.052482 0
6.65258 13.5581 14.4339 0.000290009 0.000180691 -0.000189671 1
15.0545 1.90636 10.8132 0.0488547 -0.0719534 -0.0168154 0
6.84116 5.2188 13.4341 0.000114649 -0.000264885 -4.8236e-05 1
14.4778 13.4303 6.36576 -0.0042433 0.00313957 -0.0677685 0
3.27159 4.08504 4.72998 1.70466e-05 -9.27377e-07 -0.00012794 1
10.3155 5.66212 4.8365 0.0271537 -0.0639887 -0.00419966 0
13.195 8.25209 7.41232 -0.000176114 0.000153771 -3.48376e-05 1
8.79596 8.50011 9.6112 0.00723462 -0.0148835 0.0281575 0
3.25534 0.159275 6.99849 -0.000164886 -0.000199009 -8.88697e-05 1
11.7952 10.321 6.68114 -0.000581401 0.0109885 0.0104227 0
2.00393 5.39032 15.9896 -0.000134952 -9.1259e-05 -0.000281021 1
12.1987 8.70094 2.08653 -0.00209186 -0.00486993 -0.0359446 0
4.30186 10.0545 7.71099 2.3691e-05 -6.22969e-05 0.000107802 1
10.4305 2.0352 8.97454 0.0603781 -0.0360866 0.00177942 0
2.88031 1.57393 12.8553 -0.000283709 0.00021552 -9.7911e-05 1
0.129099 0.80779 2.39377 -0.052281 -0.00979 0.0151498 0
6.96686 8.78114 4.99485 0.000150963 -0.000764309 0.000333706 1
6.40903 14.536 0.544345 0.0491156 0.0350879 0.0484311 0
13.4937 1.56019 8.94806 0.000143024 -4.58566e-06 0.000430082 1
8.45699 8.71247 6.92223 0.0190254 0.043073 0.0318714 0
12.9417 10.8332 10.0028 0.000116 -0.000133738 0.000234849 1
8.06229 1.11182 5.00048 -0.0031872 -0.00100902 -0.00292433 0
2.98914 0.313707 6.25018 -0.00013559 -0.00030703 -3.58862e-05 1
15.0138 6.87297 13.9642 -0.000762308 -0.0121225 -0.0211174 0
5.33374 10.8377 1.15266 -0.000179152 -0.000305427 -0.00010292 1
15.49 12.4902 11.6353 -0.0393628 -0.0230823 -0.0369877 0
15.8469 5.20398 15.0613 0.000114568 -6.19154e-06 0.000105673 1
1.53285 8.62473 15.5828 -0.0140651 -0.00393604 -0.0208961 0
8.31213 1.18498 9.69172 -0.000316623 2.8782e-05 0.000400506 1
10.0314 8.7906 11.1673 0.00734033 0.000799137 0.0372192 0
11.1326 7.33038 1.47843 -1.0572e-05 0.00025603 0.000509305 1
11.2372 5.94394 8.9562 0.043475 0.012297 -0.0211244 0
3.99425 0.0298994 2.78501 0.000188559 -0.000249397 -2.42635e-05 1
9.58029 3.23706 14.8519 -0.0846431 -0.0124725 -0.0294892 0
6.17009 14.9837 8.67364 1.80343e-05 0.000341727 0.000185006 1
11.9208 3.57593 10.6094 0.018691 0.0150693 0.0242967 0
1.35051 12.9182 13.7812 0.000166358 0.000314232 -2.04648e-06 1
7.05238 0.0659509 3.70567 0.00918964 0.0197841 0.00208978 0
10.4617 13.0895 0.798022 -0.00021472 -0.00045151 -0.000226597 1
3.39418 9.74164 9.68709 0.0203117 0.0767256 0.0567193 0
7.89533 4.52704 12.5891 -8.23558e-05 -0.000591344 6.71921e-05 1
3.93716 15.7272 4.60816 -0.0711667 -0.0141833 -0.00723168 0
5.3391 13.8463 14.6431 0.000138077 0.000315872 -0.00011024 1
13.9777 10.465 13.2719 -0.00140891 0.0102313 -0.0066542 0
6.71101 8.00217 12.5584 6.01776e-05 5.3374e-05 -0.000313533 1
9.29287 6.5632 7.72382 -0.0340481 -0.0211999 0.0586092 0
14.7843 1.79229 8.2648 -7.66156e-06 0.000220612 0.000215113 1
13.107 7.35447 12.8427 0.00437468 0.0344186 -0.0125487 0
1.22819 13.9608 13.2513 0.000204254 -0.000148791 0.000150419 1
12.5903 9.96868 5.92496 -0.000396772 -0.03191 -0.0119765 0
1.24373 13.2622 5.58559 0.000147381 2.74461e-05 0.000322513 1
14.2164 5.50324 7.32806 0.0206515 -0.000606997 0.0234334 0
6.57659 11.5498 6.15052 -7.38309e-05 -0.000103721 -0.000626536 1
11.987 13.7452 8.52904 0.0158842 -0.0100059 -0.00414162 0
6.62233 11.7165 14.1073 -0.000503261 -0.00022644 7.42066e-05 1
9.34232 1.91482 3.26802 -0.00998675 0.00321297 -0.0349082 0
5.36893 11.9906 9.15059 -0.000174688 4.13588e-06 -1.65617e-07 1
12.1229 14.1618 10.8473 0.0140136 0.0220058 0.00137755 0
8.74537 9.20714 0.354519 -0.000180824 4.11919e-05 1.41994e-05 1
7.97279 14.9245 6.95332 0.00971339 0.00194802 -0.0110139 0
10.863 12.3709 15.2243 5.70061e-05 0.000321442 0.000128422 1
13.8384 10.8511 6.62883 0.0100573 0.0105008 0.0062089 0
11.7025 11.1562 12.0446 0.00014971 -2.37471e-05 0.000237082 1
3.312 1.94303 4.49301 0.0158234 -0.0213142 -0.0140625 0
7.74869 0.212304 6.55373 -7.67558e-05 -0.000161602 -0.000211505 1
0.672185 7.6549 2.84183 -0.00218987 0.00466548 -0.0235625 0
7.20851 8.21257 15.8274 8.55899e-05 -0.000128411 -3.07515e-06 1
1.16065 11.4809 9.59113 -0.0145288 -0.0211318 -0.028935 0
5.59803 14.8693 6.06832 -0.000121637 6.04726e-05 5.87666e-05 1
5.79183 9.60216 1.31747 -0.0370717 -0.0621521 -0.107034 0
5.60609 10.8431 12.1342 0.000287306 0.000349764 -0.000191942 1
10.5452 5.48328 6.50597 0.00875142 0.00910037 0.0363955 0
12.3859 13.6438 8.66451 -0.000297842 0.000249349 -0.000179837 1
6.62721 11.2655 5.93327 0.00503224 -0.0102384 -0.051852 0
13.9006 11.5928 11.9369 0.000221231 0.000333433 0.000478054 1
2.09313 7.15979 7.2521 0.0228353 0.00990431 0.019922 0
10.1919 11.9719 3.60364 0.00036946 1.48455e-05 0.00028605 1
7.36944 4.36747 10.5017 -0.0247747 -0.024402 -0.0162972 0
12.5881 12.3775 11.9645 8.4754e-05 -0.000102008 -8.3927e-05 1
7.3622 4.29673 6.6346 0.000709115 0.0180309 0.0111554 0
3.21619 8.22559 11.7841 -9.90965e-05 -0.00014964 0.000440083 1
1.52953 12.0677 12.8977 0.00230978 0.00169592 -0.003291 0
15.376 14.2672 13.5864 -0.000262067 -2.322e-05 -4.53369e-05 1
1.44911 5.0313 0.317857 -0.0198069 0.00204156 0.0205298 0
0.0855961 15.0112 6.63322 6.56123e-06 -0.000339742 -0.000376436 1
0.893807 9.8532 11.6578 -0.0363999 -0.0589153 -0.0227389 0
13.8984 6.06901 5.94735 0.000388843 0.000268289 0.000362767 1
7.7512 6.97102 7.93354 0.0449338 -0.0382106 -0.0141819 0
15.1875 13.3268 5.7994 5.58486e-05 0.000154879 6.44449e-05 1
0.914333 10.4501 15.6483 0.016405 0.0220846 0.00405163 0
6.6229 3.2719 0.674429 0.000149879 0.000531878 -0.000300978 1
15.0765 0.824398 11.186 0.0322944 0.0122061 0.0839796 0
10.2259 15.2572 14.1086 0.000129065 5.05253e-05 0.000261985 1
10.052 1.20035 11.9158 -0.0660195 -0.0219111 0.00715551 0
3.69185 14.6482 9.86282 -8.32818e-05 -0.00026419 0.000162034 1
9.63052 7.94834 15.6666 -0.00602207 -0.00878365 -0.0118222 0
2.00407 3.21266 3.46163 5.05188e-05 0.000384401 0.000201371 1
9.92913 15.0684 12.3389 -0.000799077 -0.00304697 -0.0109333 0
10.7042 14.2711 4.90028 -0.000483067 0.000110349 0.000341062 1
6.58955 2.68616 7.61808 0.0193329 0.0251317 0.0234915 0
2.65705 1.82981 0.138295 5.22773e-05 -8.16472e-05 -0.000109349 1
10.1785 3.49889 0.300692 -0.00486564 0.0033966 -0.00294161 0
15.6029 2.72547 14.3739 -0.000292343 0.000382304 0.00022152 1
2.30284 7.71461 12.622 -0.0193241 0.0366856 0.0131543 0
15.7474 6.32818 11.441 -2.45556e-05 -0.000295262 -0.000193417 1
2.96573 5.46438 8.69615 -0.00738944 -0.0263311 -0.0225902 0
7.53396 10.4999 8.95585 2.20869e-05 0.000280984 0.000261874 1
1.69725 12.8143 1.99078 -0.109657 0.0190987 0.0110122 0
14.2403 13.0897 8.16254 0.000212755 0.000399988 8.61599e-06 1
13.7931 6.61314 15.636 -0.0563466 0.00627436 0.0440166 0
13.6736 2.64441 13.6621 -0.000167572 -1.67586e-05 -0.000611171 1
14.5781 9.79971 9.4012 0.0227389 0.0509633 0.0131047 0
15.0208 14.3075 5.4009 -0.000152159 0.000373178 0.00013225 1
5.29097 15.9642 0.578088 -0.00712701 0.0468723 0.0490365 0
12.0325 9.97438 9.60399 0.000560284 -0.00012388 -6.61588e-05 1
3.49034 4.39072 8.71217 -0.0569122 0.00962 -0.0539503 0
14.7928 12.5766 9.44123 5.24726e-05 0.000367641 0.000210309 1
12.0533 8.28394 11.1893 0.00284024 -0.000608585 -0.00303193 0
10.7899 12.2078 0.724427 -6.13525e-05 0.000148686 -0.000273633 1
10.8112 7.58991 12.119 0.0500783 0.0326287 -0.0516745 0
14.8558 15.944 12.7343 0.000160516 0.00015747 -0.000192836 1
5.37377 7.44191 12.3995 -0.00440888 -0.00545345 0.00811342 0
0.885502 9.0921 10.4249 -0.000293516 -0.000331399 6.53994e-05 1
13.7468 13.2388 14.9127 0.0299834 -0.0157532 -0.000703948 0
1.39987 4.52203 6.69517 -7.58354e-05 -0.000265957 -0.000184582 1
4.79997 0.793974 10.0024 0.0178579 0.0203768 -0.0232413 0
9.91235 9.59348 8.10285 -0.000169366 -6.6094e-05 0.000151162 1
5.51339 7.11362 10.8446 0.0176018 -0.0202067 0.00357219 0
4.45339 2.27665 5.0105 0.00035226 5.51228e-05 -2.58812e-05 1
15.7199 14.948 7.07975 -0.0133476 -0.0129523 -0.026703 0
4.36896 5.46445 7.18101 0.000156275 0.000152437 3.75456e-05 1
4.41842 2.98451 4.90763 -0.00951482 0.0345028 0.0426342 0
11.473 13.7005 5.7066 -7.73356e-05 0.000259032 -0.00014176 1
4.65137 1.5489 6.96849 -0.0369905 -0.0514923 -0.0166673 0
13.1623 2.77177 7.77384 0.000232703 -0.000169795 7.02046e-05 1
15.2554 2.11194 11.7571 -0.0167613 -0.0398658 -0.0349919 0
0.720248 3.48701 0.240789 -0.000376826 4.64197e-05 -0.000192644 1
13.9355 8.68149 11.6551 -0.0209944 0.00588282 0.0936381 0
1.58172 1.20862 5.78519 0.000216088 -0.000195124 8.08446e-05 1
3.59898 13.9039 12.7837 -0.00789963 -0.0725729 0.0406485 0
13.9686 12.6327 11.967 -0.000175222 8.56138e-05 -0.000348935 1
6.86085 12.7439 0.431612 0.00318736 0.0290169 -0.00538635 0
3.49218 15.829 9.19191 -7.50032e-08 -0.000192495 8.76355e-05 1
14.4076 11.9597 1.27456 0.00686962 0.00518647 -0.0139269 0
13.3507 5.73398 14.6033 -0.000287097 6.63171e-05 -0.000287035 1
2.22495 9.23332 12.1692 -0.00344166 0.00977116 -0.0180364 0
6.73104 9.62496 14.9912 -9.9478e-05 -0.000204776 -0.000227384 1
10.5762 9.92939 5.16224 0.00245008 0.0120548 -0.0235168 0
0.708182 11.0908 10.3734 0.000328704 -0.000278656 0.000135209 1
14.9466 0.784159 4.97734 -0.028448 0.0145332 -0.0444863 0
12.0003 8.5049 8.60241 -6.32636e-06 -0.000160822 -0.00020507 1
4.43298 8.8832 0.541091 -0.0121463 -0.00686874 0.0113024 0
5.08189 15.4977 4.19961 -0.000121972 -0.000114529 0.00021599 1
0.806331 7.25734 6.15005 0.0123865 -0.0400598 0.0162067 0
0.688136 12.4951 6.374 -8.37093e-05 -3.61633e-05 0.000246965 1
10.5312 0.231816 15.2471 -0.00076054 0.0421134 0.0115261 0
6.9404 3.99153 8.76082 1.09866e-06 -4.90762e-05 0.000132413 1
3.38093 13.8932 8.92056 -0.00489624 -0.0459521 -0.00453269 0
3.73985 3.37734 13.7145 -0.000256421 0.000346248 -6.47704e-05 1
2.13445 6.32616 9.92839 -0.00943237 0.0129174 -0.00993393 0
4.86657 3.17166 1.05067 -0.000513725 0.000213489 -3.43261e-05 1
7.82009 14.5252 12.3252 -0.00700093 -0.0271473 -0.000881108 0
11.5909 11.0443 5.44757 0.000319261 -0.00022509 -0.000129168 1
1.35188 3.78663 13.1012 -0.00653576 0.00427535 -0.0368998 0
4.44142 0.571569 14.8297 -0.000209501 -0.000347531 -0.0001007 1
15.9833 13.8504 11.765 -0.028672 0.0412455 0.0161449 0
9.05719 0.10309 0.995808 -0.00021594 0.000284984 0.000565251 1
12.0329 2.11827 8.17622 0.00666278 -0.00708719 -0.00409132 0
4.14843 1.40351 1.43541 -0.000199738 0.000204309 -0.000315975 1
4.55905 5.19348 10.6021 0.042113 -0.00620763 0.00596275 0
11.1006 8.842 3.45843 -3.46027e-05 -0.000209082 -0.000166275 1
14.3589 8.59648 11.6655 -0.0319726 -0.0417788 -0.0231851 0
13.2375 9.35916 5.39908 -2.48279e-05 0.000177944 -0.000141263 1
15.5592 5.4339 5.36343 -0.00891212 -0.0111926 0.00227282 0
14.0026 12.6485 2.25562 5.69982e-05 9.86298e-06 -0.000192081 1
0.407385 10.6571 8.59373 -0.0308358 0.0315865 0.0332343 0
8.11614 10.21 15.762 0.000265889 0.00036658 -6.45875e-05 1
7.0982 9.65133 10.652 -0.0631953 -0.122743 -0.0665321 0
4.46291 2.07246 1.59404 -1.24666e-05 0.000571804 0.000133211 1
4.07655 7.61104 7.9571 0.0208267 0.00907451 0.0238871 0
9.64103 8.18558 0.974929 0.00016934 -5.78885e-05 -0.000109348 1
15.3283 2.16922 2.46232 -0.0108575 -0.0173098 -0.0170588 0
10.4384 4.01674 10.406 0.000262329 -3.73214e-05 -8.40708e-05 1
11.1245 1.83012 15.9146 -0.00881596 -0.000119305 -0.0183054 0
0.443068 9.9665 12.9079 -0.000252965 0.000267562 -3.86151e-05 1
12.4341 10.9947 11.855 -0.00378962 0.0244279 0.0328403 0
12.8947 9.47187 2.65425 -7.86426e-05 -2.94001e-05 -1.87922e-05 1
8.72299 13.508 1.88383 -0.00194934 0.0142488 -0.0341138 0
15.8637 11.6284 12.5584 4.54039e-05 -8.81626e-05 0.000218948 1
9.8516 9.12353 3.95065 -0.0247805 -0.0640681 -0.0429061 0
2.04389 7.07849 0.681003 -5.72941e-05 3.28249e-05 0.000148314 1
13.2977 2.01683 2.00968 -0.0290104 -0.0106718 -0.00787898 0
10.32 4.60754 4.78182 0.000140473 -0.00045533 0.000111717 1
2.38718 1.47995 13.0429 -0.000996025 0.00131236 0.00815548 0
10.6592 15.8158 3.61064 -0.000105067 -0.000543955 -9.65689e-05 1
2.16442 1.2838 13.2523 -0.00695832 -0.000577569 0.005976 0
5.12024 7.62326 5.09551 -2.0757e-05 -1.46796e-05 0.000263617 1
9.13789 11.2366 5.85961 -0.0975759 0.00724426 -0.0092129 0
4.10831 12.8681 6.81663 3.10695e-05 0.000260087 0.000172898 1
12.3537 4.72879 7.63056 0.0109909 -0.0314702 -0.0507894 0
8.37765 4.51444 4.77132 5.39481e-05 -0.000182552 0.000198232 1
10.4731 13.2845 15.5637 0.019825 0.00148598 -0.00882398 0
14.9205 8.36765 4.35224 -1.34613e-05 -0.000375999 0.000363082 1
10.3071 2.34946 15.647 -0.0435921 -0.0115321 -0.0152262 0
5.39915 15.0656 8.47623 0.000216458 4.36364e-05 8.92576e-05 1
0.135662 13.6521 5.17283 0.0937088 -0.0100116 0.0508966 0
4.91633 5.92278 8.80605 5.30279e-05 0.000229104 -0.00014876 1
9.34115 5.53567 13.1212 3.49806e-05 -0.00350504 -0.00784583 0
1.82396 15.0567 13.9632 -0.000228791 -4.08178e-06 7.74215e-05 1
15.7644 9.61711 9.59877 -0.0742073 -0.0556419 -0.0712843 0
11.6827 2.16387 3.16081 -0.00053268 -0.000194488 -0.00015018 1
8.64402 1.67464 14.0498 0.0410495 -0.0607183 0.035011 0
9.91904 11.1703 3.43838 -3.73674e-05 -7.94897e-05 -2.86745e-05 1
1.90299 2.05214 4.6118 0.0836432 -0.00922653 0.106275 0
2.37574 2.75372 14.0626 0.000184687 3.05112e-05 0.000205726 1
5.73928 9.68111 8.39606 -0.043481 -0.0318264 -0.00364101 0
5.03683 12.6601 14.6494 -0.000334411 -0.000248529 -0.000326203 1
2.90006 10.7831 5.12159 -0.0189184 -0.0293672 -0.00443738 0
6.7623 15.9332 0.169072 -4.16266e-05 0.000281004 0.000105909 1
5.51359 14.1743 0.211146 -0.0059629 0.0276343 0.0334963 0
0.388648 1.86018 2.03311 0.000292747 -0.000309881 -4.12165e-05 1
12.0093 14.4903 13.4435 0.00615925 -2.79898e-05 0.0419709 0
8.05533 1.09146 3.49064 -0.000131522 0.000168312 -1.94449e-05 1
7.12255 0.189109 3.92893 0.00500569 0.00362791 -0.00484951 0
7.65281 0.337613 13.1149 -5.96925e-05 0.000122138 0.00011998 1
4.33245 13.3701 8.67005 -0.0137587 -0.0224036 -4.33515e-06 0
9.56614 6.16019 13.675 -0.000201774 -0.000143837 -0.000181178 1
7.53494 0.0458873 0.216522 0.00280646 0.0242987 0.000480218 0
14.6795 12.4472 13.1576 -0.000124682 0.000218545 1.64609e-05 1
7.26585 5.29757 9.41079 0.0170892 0.0158116 0.00787609 0
10.8905 2.65934 0.948164 0.000173067 0.000215193 0.000228303 1
0.684559 14.8796 1.38877 0.010712 -0.00676082 -0.000225526 0
6.62152 10.4477 9.27512 0.00026192 7.41368e-06 0.000120951 1
1.78044 7.6702 2.45975 -0.00663765 -0.0446462 -0.0414581 0
1.79866 5.30947 12.5108 6.02544e-05 -0.000232406 0.000462738 1
10.3964 13.4976 5.2056 0.00325322 -0.00328471 -0.00424071 0
10.0913 11.8368 9.79499 -1.69542e-05 0.000191492 -0.000141077 1
11.7733 5.78335 8.4144 -0.0241527 -0.0279666 -0.00474349 0
9.09929 0.951254 10.1209 0.000244276 0.000436122 -0.000395342 1
1.88119 7.25092 6.24105 -0.0122159 0.153214 0.133389 0
15.0204 5.5989 3.89822 0.000175488 0.000110673 -0.000266361 1
5.03597 3.59816 1.07243 -0.0228611 -0.0116269 -0.0186544 0
11.1881 5.28807 11.9127 -0.000124198 -8.02668e-05 -0.000314473 1
8.18967 2.07798 7.046 -0.00578524 0.00173644 -0.000675141 0
2.92433 5.10551 6.64767 2.29572e-05 6.69619e-05 -8.32114e-05 1
1.31955 5.06525 1.75508 -0.0291538 -0.0208183 0.0302877 0
2.00398 4.05364 10.2733 -0.000197699 -0.000414595 -5.90772e-06 1
1.96481 9.43734 5.07264 0.0151596 -0.00834166 -0.00974603 0
4.08834 5.23738 2.63514 -0.000356028 -0.000140922 0.000118649 1
6.26737 6.99313 9.5723 0.0269686 0.00286856 0.0180548 0
11.5682 12.3628 11.4378 -9.02507e-05 1.03529e-06 -5.37107e-05 1
5.52906 9.42755 5.99471 -0.0329251 -0.0308893 0.00556728 0
5.32214 8.91978 11.3145 -0.000233438 0.000132135 0.000182187 1
14.1731 13.0862 0.271268 -0.00123796 -0.000986115 0.00303488 0
5.11666 0.911401 2.1978 6.51669e-05 -0.000251307 -0.000437004 1
14.757 0.783407 8.16429 0.0458313 0.0346563 -0.0320418 0
1.34226 6.17287 5.98203 0.000234011 -0.00021356 -0.000124784 1
0.830004 3.10244 15.5377 0.00287653 0.021825 -0.00807873 0
2.35373 3.30921 5.00938 -0.000190765 0.000393474 -0.000290276 1
0.116929 8.47592 14.7198 0.00666094 0.0268717 -0.00347796 0
12.2417 2.2907 10.5231 -0.000136598 9.22688e-06 -3.80675e-05 1
12.5756 14.0169 4.22938 -0.00662044 -0.0961467 0.0185769 0
13.9431 12.5636 4.37828 0.000228271 0.00023331 -9.91908e-05 1
0.825515 10.6721 3.73858 0.0210958 0.0304078 0.00356136 0
1.34801 10.9208 3.77215 -2.06271e-05 -0.000185218 0.000218468 1
12.8615 15.5655 9.83768 0.0168314 -0.0624337 0.046108 0
4.91777 13.7548 15.3514 0.00034261 -1.19814e-05 -2.64941e-05 1
3.1398 12.9491 10.8118 0.0117757 -0.00370786 0.000234056 0
7.63119 12.6835 15.6981 -0.000387838 -0.000541083 -0.000157777 1
11.3989 14.7688 2.42876 0.0213995 0.00510259 0.0095991 0
5.21411 1.13594 5.59583 -0.000372642 0.00012794 -9.44257e-05 1
11.1773 10.0914 13.818 0.00418364 0.00493389 -0.00131487 0
2.6765 7.39926 0.531832 -0.000282332 -0.00021342 -4.27141e-05 1
0.858419 6.27145 7.41863 0.00884724 0.0427634 -0.0128947 0
6.5661 13.0841 14.3219 -0.000525523 0.000229258 9.70386e-05 1
1.95471 4.40626 0.852448 -0.057243 -0.0244601 0.0119026 0
13.5285 4.14923 0.0289233 -0.000196582 -0.000423516 0.000264334 1
7.86135 13.8314 1.79761 0.0111692 -0.00326656 0.0376866 0
12.0475 11.7275 14.0169 0.000190142 0.000181577 -0.000221922 1
11.1704 4.88771 3.86423 -0.0298727 -0.00930644 -0.0124334 0
11.9878 14.6835 1.73024 -0.000221414 -0.000202124 0.000180445 1
4.44498 10.0021 1.30412 -0.0003666 -0.0110417 -0.00609414 0
14.0414 12.3698 10.7455 0.000223261 -0.000102179 2.47257e-05 1
0.500912 12.7614 5.36113 0.0387071 0.0769041 0.0588208 0
6.37912 13.807 4.27593 8.54191e-05 3.00141e-05 0.000276207 1
5.26636 15.1433 1.95238 0.0126575 -0.0122803 0.00568119 0
3.5812 5.81635 7.01893 -0.00014836 0.000406709 4.72545e-05 1
13.4938 5.43813 11.4091 -0.002731 0.00576453 0.00331582 0
4.53828 5.2175 0.331909 5.37897e-05 -0.000298917 -2.10224e-05 1
11.7782 2.07511 7.06021 -0.000272519 -0.0134963 0.0143686 0
12.8469 15.6929 9.69721 -9.21882e-05 3.7641e-05 0.000228354 1
15.2317 12.0458 7.14728 -0.00135019 -0.000965827 -0.00708107 0
13.2766 10.4764 6.57741 -4.53436e-05 9.48325e-05 -0.000181771 1
6.4401 12.672 3.51493 0.0343295 0.0166698 0.0202058 0
1.85503 11.2983 8.05908 0.0001692 0.000306378 3.73885e-06 1
10.1254 7.89632 7.94579 0.0218572 0.070308 0.0427886 0
8.49599 11.9321 13.216 -0.000166353 9.92122e-05 6.36084e-05 1
13.2127 9.16501 10.7694 0.0308043 -0.0152014 0.0168563 0
8.8321 3.86979 6.81604 9.21749e-05 1.70471e-05 -7.62568e-06 1
8.7003 14.6914 9.14354 -0.0750042 -0.0790036 -0.058835 0
7.53894 7.56158 6.04566 -0.000183416 0.000163424 -0.000566561 1
2.95281 6.57943 1.18875 -0.0301793 -0.0211407 -0.00200113 0
1.3912 3.23105 8.72833 -0.000192275 -0.00033593 4.45129e-05 1
3.67011 13.5476 6.33632 0.00581641 -0.018432 0.000385748 0
9.1249 9.30134 11.4343 -0.000147786 -0.00036949 -7.30964e-05 1
4.48263 1.23218 13.9891 -0.00807776 0.034663 0.00325278 0
14.2407 1.83854 0.0676988 -0.000339888 -2.31451e-05 0.0006406 1
9.43897 0.902517 5.18397 0.0121819 0.00370415 0.0115091 0
4.19263 9.98909 13.266 0.000476245 0.000149537 -0.000399314 1
7.06288 5.12128 11.9036 0.0137457 0.00757263 0.0338118 0
8.70962 0.65695 11.9162 -0.000390568 -2.26547e-05 -0.000114706 1
0.927291 6.3282 9.62881 -0.0222709 0.020369 0.034889 0
3.51098 1.80549 9.54187 0.00048945 -6.55273e-06 -0.000110385 1
5.66394 2.06624 9.10215 -0.0937574 0.077424 0.15181 0
15.3922 8.57302 9.89521 -0.000154922 0.000289257 0.000237554 1
8.18912 6.69749 0.620049 0.00329262 -0.0431658 -0.0365691 0
2.21142 11.8124 13.7113 -0.000246146 0.000169378 -2.49643e-05 1
11.137 14.0155 7.0818 -0.0322066 0.0281963 0.0302886 0
2.85316 1.73284 13.4701 -0.000151842 0.000235048 -0.000365795 1
3.02717 8.84729 8.92305 0.0243337 -0.0246959 -0.0778308 0
10.8856 4.38759 13.2447 -4.7832e-05 0.000180352 0.000192471 1
1.99362 2.25638 4.33573 0.00982593 -0.0587104 -0.0731166 0
14.8588 11.8173 4.90246 0.000156062 -0.000280993 0.000231956 1
3.09233 1.4792 8.52419 -0.00563001 0.0119695 0.00224317 0
2.79188 11.3209 11.3889 -0.000152246 0.000214239 3.75793e-05 1
1.93231 1.75757 11.53 -0.00252737 -0.0126323 -0.00764978 0
3.98011 6.52474 4.47521 -9.73015e-05 -0.000142568 0.000112722 1
13.0673 4.21437 12.4457 0.00927038 0.00715075 -0.00330964 0
12.8829 2.19155 1.11492 0.000106709 0.00020367 -7.0543e-05 1
4.45313 11.4706 13.2347 -0.0536756 -0.0848697 -0.0188533 0
